"Region","Municipality","Year","Gender","Total"
"43023","Port Hardy",2011,"T","  4,088"
"43023","Port Hardy",2012,"T","  4,257"
"43023","Port Hardy",2013,"T","  4,239"
"43023","Port Hardy",2014,"T","  4,268"
"43023","Port Hardy",2015,"T","  4,275"
"43023","Port Hardy",2016,"T","  4,292"
"43023","Port Hardy",2017,"T","  4,379"
"43023","Port Hardy",2018,"T","  4,324"
"43023","Port Hardy",2019,"T","  4,446"
"43023","Port Hardy",2020,"T","  4,318"
"43023","Port Hardy",2021,"T","  4,364"
"43023","Port Hardy",2022,"T","  4,421"
"43999","Unincorporated Areas - Mount Waddington",2005,"T","  4,095"
"43999","Unincorporated Areas - Mount Waddington",2006,"T","  4,107"
"43999","Unincorporated Areas - Mount Waddington",2007,"T","  4,011"
"43999","Unincorporated Areas - Mount Waddington",2008,"T","  4,005"
"43999","Unincorporated Areas - Mount Waddington",2009,"T","  3,871"
"43999","Unincorporated Areas - Mount Waddington",2010,"T","  3,832"
"43999","Unincorporated Areas - Mount Waddington",2011,"T","  3,828"
"43999","Unincorporated Areas - Mount Waddington",2012,"T","  3,776"
"43999","Unincorporated Areas - Mount Waddington",2013,"T","  3,726"
"43999","Unincorporated Areas - Mount Waddington",2014,"T","  3,727"
"43999","Unincorporated Areas - Mount Waddington",2015,"T","  3,597"
"43999","Unincorporated Areas - Mount Waddington",2016,"T","  3,537"
"43999","Unincorporated Areas - Mount Waddington",2017,"T","  3,587"
"43999","Unincorporated Areas - Mount Waddington",2018,"T","  3,794"
"43999","Unincorporated Areas - Mount Waddington",2019,"T","  3,751"
"43999","Unincorporated Areas - Mount Waddington",2020,"T","  3,821"
"43999","Unincorporated Areas - Mount Waddington",2021,"T","  3,792"
"43999","Unincorporated Areas - Mount Waddington",2022,"T","  3,803"
"45999","Unincorporated Areas - Central Coast",2005,"T","  3,402"
"45999","Unincorporated Areas - Central Coast",2006,"T","  3,273"
"45999","Unincorporated Areas - Central Coast",2007,"T","  3,256"
"45999","Unincorporated Areas - Central Coast",2008,"T","  3,241"
"45999","Unincorporated Areas - Central Coast",2009,"T","  3,242"
"45999","Unincorporated Areas - Central Coast",2010,"T","  3,261"
"45999","Unincorporated Areas - Central Coast",2011,"T","  3,285"
"45999","Unincorporated Areas - Central Coast",2012,"T","  3,306"
"45999","Unincorporated Areas - Central Coast",2013,"T","  3,373"
